,from,open,close,min,max,volume
12676,1624486500,0.75782,0.75774,0.75773,0.75782,11
12677,1624486800,0.75774,0.75789,0.75773,0.75791,26
12678,1624487100,0.75789,0.75797,0.75788,0.75798,27
12679,1624487400,0.75799,0.75772,0.75772,0.758,69
12680,1624487700,0.75771,0.75753,0.75747,0.75773,75
12681,1624488000,0.75753,0.75745,0.75742,0.75753,89
12682,1624488300,0.75745,0.75755,0.75745,0.75756,42
12683,1624488600,0.75755,0.75745,0.75743,0.75759,40
12684,1624488900,0.75745,0.75757,0.75745,0.75761,63
12685,1624489200,0.75757,0.75751,0.7575,0.75769,84
12686,1624489500,0.75751,0.75765,0.75751,0.75765,41
12687,1624489800,0.75765,0.75736,0.75735,0.75765,113
12688,1624490100,0.75735,0.75761,0.75729,0.75765,120
12689,1624490400,0.75761,0.75767,0.75759,0.75771,58
12690,1624490700,0.75767,0.75769,0.75765,0.75771,40
12691,1624491000,0.75769,0.75764,0.75759,0.7577,54
12692,1624491300,0.75764,0.75745,0.75741,0.75764,79
12693,1624491600,0.75745,0.75735,0.75731,0.75747,47
12694,1624491900,0.75734,0.75763,0.75733,0.75763,69
12695,1624492200,0.75763,0.75735,0.75734,0.75767,122
12696,1624492500,0.75735,0.75733,0.75715,0.75741,158
12697,1624492800,0.75733,0.75733,0.75716,0.75747,236
12698,1624493100,0.75735,0.75723,0.75721,0.75757,178
12699,1624493400,0.75723,0.75727,0.75703,0.75732,177
12700,1624493700,0.75725,0.75754,0.75724,0.75755,170
12701,1624494000,0.75754,0.75743,0.75732,0.75757,174
12702,1624494300,0.75743,0.75723,0.75721,0.75745,166
12703,1624494600,0.75723,0.75729,0.75709,0.75733,117
12704,1624494900,0.75729,0.75724,0.75719,0.75733,81
12705,1624495200,0.75723,0.75739,0.75719,0.75747,107
12706,1624495500,0.75737,0.75732,0.75718,0.75737,93
12707,1624495800,0.75732,0.75757,0.75724,0.75765,208
12708,1624496100,0.75757,0.75752,0.75743,0.75773,236
12709,1624496400,0.75753,0.75747,0.75725,0.75756,249
12710,1624496700,0.75747,0.75719,0.75718,0.75755,127
12711,1624497000,0.75719,0.75698,0.75694,0.75723,84
12712,1624497300,0.75698,0.75727,0.75698,0.75729,91
12713,1624497600,0.75727,0.75739,0.75723,0.75753,91
12714,1624497900,0.75739,0.7573,0.75719,0.75749,143
12715,1624498200,0.75731,0.75684,0.75671,0.75735,371
12716,1624498500,0.75684,0.75718,0.75681,0.75723,226
12717,1624498800,0.75718,0.75751,0.75703,0.75751,194
12718,1624499100,0.75753,0.75776,0.75751,0.75777,191
12719,1624499400,0.75777,0.75775,0.75768,0.75783,174
12720,1624499700,0.75775,0.75763,0.75758,0.75783,224
12721,1624500000,0.75764,0.7576,0.75747,0.75767,127
12722,1624500300,0.7576,0.75755,0.75738,0.75765,168
12723,1624500600,0.75755,0.75751,0.75741,0.75755,114
12724,1624500900,0.7575,0.75744,0.75739,0.75753,128
12725,1624501200,0.75744,0.75751,0.7574,0.75753,119
12726,1624501500,0.75751,0.75765,0.75744,0.75773,174
12727,1624501800,0.75765,0.75741,0.75741,0.75771,138
12728,1624502100,0.75741,0.75776,0.75741,0.75777,149
12729,1624502400,0.75776,0.75779,0.75768,0.75789,163
12730,1624502700,0.75778,0.75767,0.75759,0.7578,124
12731,1624503000,0.75767,0.75759,0.75751,0.75769,219
12732,1624503300,0.75759,0.75748,0.75744,0.75761,96
12733,1624503600,0.75748,0.75755,0.75746,0.75759,64
12734,1624503900,0.75755,0.75764,0.75751,0.75771,157
12735,1624504200,0.75765,0.75763,0.75755,0.75767,131
12736,1624504500,0.75763,0.75759,0.75757,0.75773,84
12737,1624504800,0.75759,0.75763,0.75749,0.75763,103
12738,1624505100,0.75763,0.75756,0.75751,0.75764,79
12739,1624505400,0.75755,0.75751,0.75751,0.75757,62
12740,1624505700,0.75751,0.75741,0.75741,0.75753,90
12741,1624506000,0.75741,0.75746,0.75741,0.75759,67
12742,1624506300,0.75746,0.75743,0.75741,0.75748,116
12743,1624506600,0.75742,0.75741,0.75741,0.75749,47
12744,1624506900,0.75741,0.75745,0.75739,0.75747,81
12745,1624507200,0.75745,0.75747,0.75742,0.75748,77
12746,1624507500,0.75747,0.75747,0.75742,0.75751,68
12747,1624507800,0.75747,0.75743,0.75741,0.75749,44
12748,1624508100,0.75745,0.75743,0.75741,0.75747,37
12749,1624508400,0.75743,0.75737,0.75733,0.75743,42
12750,1624508700,0.75737,0.75739,0.75737,0.75744,52
12751,1624509000,0.75739,0.75749,0.75736,0.7575,91
12752,1624509300,0.75749,0.75755,0.75749,0.75761,89
12753,1624509600,0.75755,0.75753,0.75749,0.75755,49
12754,1624509900,0.75753,0.75767,0.75753,0.75773,102
12755,1624510200,0.75767,0.75763,0.75763,0.75772,67
12756,1624510500,0.75764,0.75748,0.75748,0.75769,81
12757,1624510800,0.75749,0.75761,0.75741,0.75763,145
12758,1624511100,0.75761,0.75763,0.75755,0.75765,89
12759,1624511400,0.75763,0.7577,0.75755,0.75771,81
12760,1624511700,0.7577,0.75752,0.75747,0.75773,106
12761,1624512000,0.75752,0.75745,0.75745,0.75757,86
12762,1624512300,0.75745,0.75727,0.75723,0.75751,191
12763,1624512600,0.75727,0.75703,0.75692,0.75727,173
12764,1624512900,0.75701,0.75723,0.75701,0.75724,111
12765,1624513200,0.75723,0.75709,0.75699,0.75723,94
12766,1624513500,0.75709,0.75693,0.75688,0.75709,118
12767,1624513800,0.75693,0.75724,0.75693,0.75727,125
12768,1624514100,0.75723,0.75695,0.75695,0.75739,233
12769,1624514400,0.75694,0.75699,0.75657,0.75703,331
12770,1624514700,0.75699,0.7575,0.75697,0.75757,192
12771,1624515000,0.75751,0.75755,0.75743,0.75769,298
12772,1624515300,0.75755,0.75767,0.75725,0.75772,307
12773,1624515600,0.75767,0.758,0.75761,0.75805,423
12774,1624515900,0.758,0.75797,0.75785,0.75818,332
12775,1624516200,0.75797,0.75786,0.75775,0.75813,273
12776,1624516500,0.75786,0.75763,0.75759,0.75809,374
12777,1624516800,0.75763,0.75779,0.7576,0.75786,369
12778,1624517100,0.75781,0.75795,0.7577,0.75798,292
12779,1624517400,0.75793,0.75814,0.75791,0.75817,229
12780,1624517700,0.75814,0.75809,0.75795,0.75835,219
12781,1624518000,0.75809,0.75837,0.75789,0.75864,482
12782,1624518300,0.75837,0.75806,0.75784,0.75838,617
12783,1624518600,0.75807,0.75835,0.75801,0.75835,467
12784,1624518900,0.75833,0.75794,0.7578,0.75835,506
12785,1624519200,0.75794,0.75787,0.75779,0.75798,303
12786,1624519500,0.75787,0.75775,0.75775,0.75803,289
12787,1624519800,0.75775,0.75735,0.75735,0.75775,352
12788,1624520100,0.75735,0.75775,0.75734,0.75775,360
12789,1624520400,0.75773,0.75749,0.75744,0.75784,396
12790,1624520700,0.75749,0.75729,0.75716,0.75753,313
12791,1624521000,0.75729,0.75701,0.75698,0.7573,369
12792,1624521300,0.75701,0.75727,0.75701,0.75737,211
12793,1624521600,0.75727,0.75735,0.7572,0.75749,362
12794,1624521900,0.75735,0.75759,0.75735,0.75775,357
12795,1624522200,0.75759,0.75761,0.75759,0.75779,230
12796,1624522500,0.75761,0.75806,0.75759,0.75806,240
12797,1624522800,0.75805,0.75805,0.75789,0.75815,295
12798,1624523100,0.75805,0.75811,0.75791,0.75823,212
12799,1624523400,0.75811,0.75779,0.75771,0.75816,198
12800,1624523700,0.75779,0.75783,0.75773,0.75791,259
12801,1624524000,0.75783,0.75781,0.75775,0.75799,275
12802,1624524300,0.75781,0.75759,0.75759,0.75785,179
12803,1624524600,0.75763,0.7577,0.75757,0.75781,228
12804,1624524900,0.7577,0.75755,0.75736,0.7578,283
12805,1624525200,0.75755,0.75747,0.75733,0.75756,254
12806,1624525500,0.75746,0.75751,0.7574,0.75757,200
12807,1624525800,0.75751,0.75723,0.75721,0.75757,284
12808,1624526100,0.75723,0.75717,0.75691,0.75725,238
12809,1624526400,0.75717,0.75705,0.75704,0.75723,274
12810,1624526700,0.75705,0.75699,0.75691,0.75706,174
12811,1624527000,0.75699,0.75709,0.75691,0.75717,228
12812,1624527300,0.75709,0.75709,0.75703,0.75727,270
12813,1624527600,0.75709,0.75736,0.75709,0.75739,218
12814,1624527900,0.75737,0.75747,0.75729,0.75755,217
12815,1624528200,0.75747,0.75755,0.75729,0.75755,107
12816,1624528500,0.75755,0.75758,0.75747,0.75777,312
12817,1624528800,0.75759,0.75755,0.75754,0.75767,247
12818,1624529100,0.75755,0.75763,0.75755,0.75787,164
12819,1624529400,0.75763,0.75763,0.75761,0.75771,148
12820,1624529700,0.75763,0.75799,0.75762,0.75811,241
12821,1624530000,0.75799,0.75788,0.75783,0.75801,190
12822,1624530300,0.75788,0.75816,0.75788,0.75821,225
12823,1624530600,0.75815,0.75835,0.75813,0.75844,225
