,from,open,close,min,max,volume
4283,1624368600,131.821,131.793,131.765,131.822,1334
4284,1624368900,131.793,131.775,131.737,131.795,1329
4285,1624369200,131.775,131.739,131.705,131.779,1202
4286,1624369500,131.739,131.713,131.7,131.77,1402
4287,1624369800,131.714,131.72,131.709,131.77,1506
4288,1624370100,131.719,131.733,131.695,131.742,1417
4289,1624370400,131.731,131.7,131.678,131.771,1551
4290,1624370700,131.7,131.712,131.685,131.751,1470
4291,1624371000,131.712,131.735,131.712,131.76,1060
4292,1624371300,131.735,131.765,131.735,131.797,973
4293,1624371600,131.765,131.747,131.744,131.781,817
4294,1624371900,131.748,131.787,131.745,131.813,969
4295,1624372200,131.787,131.779,131.773,131.821,912
4296,1624372500,131.779,131.761,131.761,131.813,894
4297,1624372800,131.762,131.777,131.739,131.779,684
4298,1624373100,131.777,131.739,131.719,131.784,1240
4299,1624373400,131.739,131.791,131.725,131.808,1176
4300,1624373700,131.791,131.758,131.745,131.798,1058
4301,1624374000,131.758,131.769,131.715,131.782,1244
4302,1624374300,131.769,131.819,131.769,131.819,775
4303,1624374600,131.819,131.865,131.819,131.873,957
4304,1624374900,131.865,131.828,131.819,131.865,717
4305,1624375200,131.828,131.853,131.817,131.866,565
4306,1624375500,131.853,131.872,131.83,131.883,677
4307,1624375800,131.872,131.853,131.848,131.872,743
4308,1624376100,131.853,131.877,131.841,131.879,476
4309,1624376400,131.877,131.901,131.869,131.911,711
4310,1624376700,131.901,131.897,131.893,131.908,628
4311,1624377000,131.897,131.905,131.897,131.939,661
4312,1624377300,131.905,131.904,131.901,131.922,731
4313,1624377600,131.904,131.895,131.887,131.917,681
4314,1624377900,131.895,131.882,131.879,131.915,443
4315,1624378200,131.882,131.901,131.878,131.914,515
4316,1624378500,131.901,131.957,131.884,131.965,780
4317,1624378800,131.958,132.023,131.95,132.057,1028
4318,1624379100,132.023,132.063,132.016,132.082,982
4319,1624379400,132.063,132.049,132.011,132.063,821
4320,1624379700,132.048,132.151,132.047,132.183,1088
4321,1624380000,132.151,132.105,132.105,132.157,852
4322,1624380300,132.106,132.096,132.085,132.119,684
4323,1624380600,132.095,132.083,132.077,132.115,597
4324,1624380900,132.083,132.117,132.077,132.133,819
4325,1624381200,132.121,132.127,132.113,132.167,695
4326,1624381500,132.127,132.131,132.1,132.131,461
4327,1624381800,132.131,132.118,132.106,132.137,433
4328,1624382100,132.119,132.114,132.095,132.121,401
4329,1624382400,132.114,132.095,132.095,132.119,478
4330,1624382700,132.095,132.099,132.086,132.101,393
4331,1624383000,132.099,132.117,132.097,132.118,395
4332,1624383300,132.117,132.127,132.108,132.149,471
4333,1624383600,132.127,132.1,132.1,132.136,417
4334,1624383900,132.099,132.111,132.098,132.131,497
4335,1624384200,132.111,132.097,132.094,132.123,294
4336,1624384500,132.097,132.127,132.091,132.131,308
4337,1624384800,132.127,132.161,132.115,132.161,698
4338,1624385100,132.16,132.147,132.135,132.161,535
4339,1624385400,132.146,132.145,132.133,132.151,561
4340,1624385700,132.143,132.127,132.114,132.152,479
4341,1624386000,132.127,132.122,132.12,132.141,475
4342,1624386300,132.121,132.123,132.107,132.125,661
4343,1624386600,132.123,132.171,132.109,132.171,809
4344,1624386900,132.171,132.138,132.117,132.172,609
4345,1624387200,132.139,132.119,132.095,132.147,779
4346,1624387500,132.119,132.071,132.071,132.12,761
4347,1624387800,132.072,132.057,132.057,132.083,531
4348,1624388100,132.057,132.037,132.033,132.061,865
4349,1624388400,132.038,132.116,132.034,132.121,1108
4350,1624388700,132.117,132.187,132.113,132.188,1081
4351,1624389000,132.187,132.153,132.151,132.195,857
4352,1624389300,132.153,132.182,132.147,132.184,467
4353,1624389600,132.182,132.177,132.165,132.189,464
4354,1624389900,132.177,132.177,132.167,132.195,475
4355,1624390200,132.177,132.159,132.15,132.181,401
4356,1624390500,132.16,132.161,132.151,132.165,411
4357,1624390800,132.162,132.149,132.141,132.171,555
4358,1624391100,132.149,132.149,132.125,132.175,605
4359,1624391400,132.149,132.146,132.129,132.152,406
4360,1624391700,132.148,132.103,132.088,132.148,798
4361,1624392000,132.103,132.131,132.101,132.131,703
4362,1624392300,132.131,132.133,132.118,132.135,220
4363,1624392600,132.133,132.13,132.122,132.147,380
4364,1624392900,132.13,132.122,132.117,132.139,170
4365,1624393200,132.122,132.117,132.117,132.126,56
4366,1624393500,132.117,132.135,132.117,132.141,224
4367,1624393800,132.134,132.145,132.13,132.145,161
4368,1624394100,132.145,132.143,132.143,132.161,167
4369,1624394400,132.143,132.153,132.128,132.153,187
4370,1624394700,132.153,132.141,132.139,132.169,285
4371,1624395000,132.141,132.151,132.127,132.155,299
4372,1624395300,132.151,132.096,132.089,132.169,421
4373,1624395600,132.096,132.119,132.096,132.123,18
4374,1624395900,132.119,132.129,132.111,132.143,23
4375,1624396200,132.129,132.102,132.102,132.131,12
4376,1624396500,132.102,132.125,132.102,132.128,13
4377,1624396800,132.125,132.125,132.125,132.125,1
4378,1624397100,132.125,132.125,132.12,132.127,28
4379,1624397400,132.109,132.129,132.109,132.135,16
4380,1624397700,132.129,132.129,132.115,132.132,160
4381,1624398000,132.129,132.113,132.111,132.136,38
4382,1624398300,132.113,132.113,132.11,132.115,33
4383,1624398600,132.113,132.113,132.11,132.115,124
4384,1624398900,132.113,132.111,132.111,132.115,68
4385,1624399200,132.111,132.136,132.111,132.17,280
4386,1624399500,132.136,132.122,132.121,132.143,147
4387,1624399800,132.122,132.137,132.119,132.138,233
4388,1624400100,132.137,132.143,132.129,132.147,229
4389,1624400400,132.143,132.155,132.141,132.159,389
4390,1624400700,132.156,132.133,132.133,132.158,93
4391,1624401000,132.133,132.129,132.129,132.139,37
4392,1624401300,132.129,132.129,132.123,132.143,149
4393,1624401600,132.129,132.118,132.117,132.129,68
4394,1624401900,132.118,132.121,132.118,132.123,85
4395,1624402200,132.121,132.117,132.117,132.123,70
4396,1624402500,132.117,132.111,132.109,132.122,129
4397,1624402800,132.111,132.117,132.107,132.123,273
4398,1624403100,132.117,132.137,132.115,132.139,224
4399,1624403400,132.137,132.139,132.135,132.144,66
4400,1624403700,132.138,132.125,132.125,132.148,462
4401,1624404000,132.126,132.123,132.123,132.147,305
4402,1624404300,132.123,132.133,132.121,132.134,257
4403,1624404600,132.132,132.127,132.122,132.132,305
4404,1624404900,132.127,132.131,132.121,132.131,376
4405,1624405200,132.13,132.11,132.109,132.135,426
4406,1624405500,132.11,132.105,132.105,132.123,387
4407,1624405800,132.105,132.099,132.099,132.111,366
4408,1624406100,132.099,132.085,132.076,132.099,292
4409,1624406400,132.085,132.163,132.079,132.19,931
4410,1624406700,132.162,132.167,132.155,132.187,491
4411,1624407000,132.167,132.197,132.167,132.211,531
4412,1624407300,132.197,132.172,132.15,132.198,429
4413,1624407600,132.171,132.156,132.155,132.19,551
4414,1624407900,132.156,132.149,132.14,132.167,312
4415,1624408200,132.151,132.129,132.112,132.154,396
4416,1624408500,132.129,132.163,132.127,132.163,428
4417,1624408800,132.163,132.135,132.131,132.165,351
4418,1624409100,132.135,132.141,132.116,132.156,536
4419,1624409400,132.141,132.125,132.1,132.157,709
4420,1624409700,132.127,132.122,132.11,132.132,419
4421,1624410000,132.122,132.201,132.12,132.202,510
4422,1624410300,132.201,132.2,132.175,132.227,1169
4423,1624410600,132.201,132.171,132.169,132.218,413
4424,1624410900,132.171,132.167,132.163,132.19,443
4425,1624411200,132.167,132.161,132.154,132.175,455
4426,1624411500,132.162,132.189,132.151,132.195,916
4427,1624411800,132.19,132.143,132.14,132.195,954
4428,1624412100,132.143,132.119,132.116,132.16,815
4429,1624412400,132.121,132.152,132.111,132.153,905
4430,1624412700,132.151,132.146,132.136,132.151,485
4431,1624413000,132.147,132.185,132.141,132.199,1123
4432,1624413300,132.183,132.157,132.151,132.199,734
4433,1624413600,132.157,132.134,132.134,132.161,720
4434,1624413900,132.134,132.137,132.129,132.145,260
4435,1624414200,132.138,132.149,132.138,132.155,261
4436,1624414500,132.149,132.129,132.12,132.149,323
4437,1624414800,132.13,132.087,132.087,132.13,404
4438,1624415100,132.087,132.109,132.083,132.139,380
4439,1624415400,132.109,132.081,132.067,132.109,334
4440,1624415700,132.081,132.087,132.081,132.097,397
4441,1624416000,132.087,132.078,132.073,132.095,593
4442,1624416300,132.077,132.055,132.046,132.079,671
4443,1624416600,132.055,132.044,132.044,132.067,361
4444,1624416900,132.044,132.06,132.043,132.07,181
4445,1624417200,132.06,132.057,132.048,132.079,319
4446,1624417500,132.058,132.061,132.043,132.065,370
4447,1624417800,132.061,132.075,132.061,132.09,243
4448,1624418100,132.075,132.055,132.045,132.077,271
4449,1624418400,132.054,132.05,132.05,132.061,255
4450,1624418700,132.051,132.04,132.037,132.051,241
4451,1624419000,132.04,132.044,132.037,132.047,166
4452,1624419300,132.044,132.039,132.039,132.055,278
4453,1624419600,132.04,132.067,132.039,132.067,93
4454,1624419900,132.067,132.07,132.062,132.075,306
4455,1624420200,132.07,132.079,132.066,132.081,706
4456,1624420500,132.079,132.055,132.055,132.091,450
4457,1624420800,132.057,132.055,132.051,132.061,290
4458,1624421100,132.055,132.061,132.041,132.069,268
4459,1624421400,132.061,132.059,132.047,132.061,451
4460,1624421700,132.059,132.079,132.053,132.084,346
4461,1624422000,132.079,132.071,132.069,132.086,285
4462,1624422300,132.071,132.075,132.067,132.091,307
4463,1624422600,132.075,132.065,132.063,132.083,196
4464,1624422900,132.065,132.067,132.065,132.083,166
4465,1624423200,132.067,132.063,132.061,132.073,204
4466,1624423500,132.063,132.047,132.043,132.065,324
4467,1624423800,132.047,132.071,132.045,132.071,364
4468,1624424100,132.071,132.059,132.049,132.071,347
4469,1624424400,132.059,132.059,132.041,132.065,288
4470,1624424700,132.059,132.064,132.042,132.073,272
4471,1624425000,132.065,132.055,132.053,132.08,323
4472,1624425300,132.055,132.065,132.055,132.073,199
4473,1624425600,132.065,132.065,132.055,132.069,271
4474,1624425900,132.065,132.091,132.065,132.105,391
4475,1624426200,132.091,132.079,132.069,132.099,407
4476,1624426500,132.081,132.083,132.077,132.093,162
4477,1624426800,132.083,132.099,132.081,132.099,154
4478,1624427100,132.099,132.107,132.099,132.119,137
4479,1624427400,132.107,132.179,132.106,132.182,349
4480,1624427700,132.179,132.111,132.111,132.179,558
4481,1624428000,132.111,132.181,132.111,132.194,888
4482,1624428300,132.181,132.167,132.161,132.201,655
4483,1624428600,132.167,132.156,132.155,132.183,940
4484,1624428900,132.156,132.167,132.135,132.191,885
4485,1624429200,132.168,132.201,132.153,132.216,895
4486,1624429500,132.199,132.213,132.199,132.231,792
4487,1624429800,132.213,132.24,132.213,132.267,794
4488,1624430100,132.24,132.3,132.24,132.303,618
4489,1624430400,132.301,132.306,132.281,132.319,819
4490,1624430700,132.305,132.271,132.266,132.315,881
4491,1624431000,132.271,132.233,132.233,132.301,1265
4492,1624431300,132.233,132.209,132.151,132.247,1446
4493,1624431600,132.209,132.211,132.207,132.283,1524
4494,1624431900,132.209,132.22,132.199,132.261,1283
4495,1624432200,132.22,132.199,132.187,132.23,906
4496,1624432500,132.201,132.224,132.077,132.225,2150
4497,1624432800,132.223,132.227,132.183,132.227,963
4498,1624433100,132.227,132.197,132.179,132.252,723
4499,1624433400,132.201,132.321,132.201,132.365,1767
4500,1624433700,132.321,132.287,132.275,132.327,1137
4501,1624434000,132.287,132.325,132.275,132.339,1043
4502,1624434300,132.326,132.339,132.314,132.343,529
4503,1624434600,132.339,132.339,132.301,132.341,542
4504,1624434900,132.341,132.365,132.341,132.39,661
4505,1624435200,132.365,132.388,132.358,132.424,1051
4506,1624435500,132.389,132.378,132.369,132.423,948
4507,1624435800,132.378,132.378,132.345,132.394,898
4508,1624436100,132.378,132.417,132.357,132.433,855
4509,1624436400,132.419,132.416,132.4,132.423,708
4510,1624436700,132.415,132.402,132.399,132.429,745
4511,1624437000,132.402,132.403,132.395,132.446,789
4512,1624437300,132.401,132.385,132.361,132.401,1108
4513,1624437600,132.385,132.35,132.335,132.395,1021
4514,1624437900,132.35,132.354,132.347,132.401,870
4515,1624438200,132.354,132.367,132.35,132.368,526
4516,1624438500,132.367,132.341,132.341,132.384,842
4517,1624438800,132.341,132.355,132.341,132.389,820
4518,1624439100,132.355,132.347,132.333,132.357,582
4519,1624439400,132.347,132.375,132.333,132.378,704
4520,1624439700,132.374,132.417,132.374,132.419,571
4521,1624440000,132.418,132.43,132.401,132.431,382
4522,1624440300,132.429,132.447,132.411,132.447,466
4523,1624440600,132.447,132.415,132.407,132.448,445
4524,1624440900,132.415,132.389,132.381,132.427,551
4525,1624441200,132.388,132.424,132.387,132.427,564
4526,1624441500,132.424,132.445,132.407,132.449,510
4527,1624441800,132.445,132.449,132.441,132.45,249
4528,1624442100,132.449,132.495,132.447,132.495,494
4529,1624442400,132.497,132.603,132.489,132.604,1005
4530,1624442700,132.603,132.599,132.562,132.612,843
4531,1624443000,132.599,132.613,132.573,132.629,895
4532,1624443300,132.613,132.585,132.585,132.649,1199
4533,1624443600,132.585,132.585,132.552,132.608,1016
4534,1624443900,132.584,132.589,132.583,132.609,880
4535,1624444200,132.589,132.629,132.585,132.644,800
4536,1624444500,132.629,132.627,132.6,132.645,552
4537,1624444800,132.627,132.621,132.609,132.647,805
4538,1624445100,132.621,132.669,132.619,132.695,830
4539,1624445400,132.669,132.621,132.613,132.669,750
4540,1624445700,132.62,132.616,132.599,132.631,771
4541,1624446000,132.617,132.629,132.571,132.633,867
4542,1624446300,132.629,132.637,132.597,132.657,928
4543,1624446600,132.638,132.611,132.605,132.652,643
4544,1624446900,132.611,132.587,132.582,132.615,473
4545,1624447200,132.587,132.551,132.543,132.601,837
4546,1624447500,132.551,132.493,132.493,132.552,948
4547,1624447800,132.493,132.438,132.431,132.501,785
4548,1624448100,132.439,132.397,132.244,132.463,2535
4549,1624448400,132.397,132.425,132.358,132.432,912
4550,1624448700,132.425,132.461,132.39,132.461,784
4551,1624449000,132.459,132.451,132.403,132.463,1211
4552,1624449300,132.45,132.384,132.381,132.463,1391
4553,1624449600,132.384,132.323,132.317,132.393,1001
4554,1624449900,132.323,132.391,132.319,132.403,1074
4555,1624450200,132.391,132.445,132.351,132.465,1372
4556,1624450500,132.444,132.381,132.369,132.445,851
4557,1624450800,132.381,132.428,132.381,132.431,1057
4558,1624451100,132.427,132.409,132.409,132.429,586
4559,1624451400,132.409,132.449,132.404,132.456,1174
4560,1624451700,132.449,132.403,132.402,132.451,1175
4561,1624452000,132.402,132.413,132.393,132.42,1171
4562,1624452300,132.413,132.439,132.397,132.449,874
4563,1624452600,132.439,132.483,132.415,132.49,995
4564,1624452900,132.483,132.486,132.46,132.493,1212
4565,1624453200,132.485,132.472,132.46,132.501,1502
4566,1624453500,132.471,132.469,132.469,132.513,947
4567,1624453800,132.469,132.542,132.465,132.542,847
4568,1624454100,132.541,132.547,132.531,132.564,828
4569,1624454400,132.547,132.521,132.508,132.551,974
4570,1624454700,132.521,132.549,132.517,132.57,758
4571,1624455000,132.548,132.581,132.541,132.604,1315
4572,1624455300,132.581,132.551,132.534,132.583,1111
4573,1624455600,132.551,132.529,132.515,132.555,1360
4574,1624455900,132.532,132.511,132.495,132.535,1623
4575,1624456200,132.51,132.517,132.461,132.53,1470
4576,1624456500,132.517,132.513,132.483,132.52,1791
4577,1624456800,132.512,132.475,132.469,132.512,1546
4578,1624457100,132.475,132.479,132.473,132.505,983
4579,1624457400,132.479,132.453,132.449,132.489,771
4580,1624457700,132.453,132.462,132.448,132.479,839
4581,1624458000,132.462,132.439,132.435,132.475,1150
4582,1624458300,132.439,132.415,132.405,132.447,1233
4583,1624458600,132.414,132.455,132.407,132.481,1367
4584,1624458900,132.455,132.413,132.407,132.459,1010
4585,1624459200,132.413,132.382,132.375,132.421,768
4586,1624459500,132.381,132.365,132.321,132.382,1198
4587,1624459800,132.365,132.381,132.346,132.423,1219
4588,1624460100,132.381,132.371,132.361,132.409,1863
4589,1624460400,132.371,132.379,132.365,132.414,2111
4590,1624460700,132.379,132.389,132.375,132.413,1224
4591,1624461000,132.389,132.417,132.389,132.431,1223
4592,1624461300,132.417,132.423,132.399,132.425,624
4593,1624461600,132.423,132.393,132.393,132.439,692
4594,1624461900,132.393,132.421,132.383,132.423,705
4595,1624462200,132.422,132.387,132.387,132.425,890
4596,1624462500,132.387,132.403,132.38,132.423,1340
4597,1624462800,132.404,132.422,132.401,132.435,903
4598,1624463100,132.422,132.43,132.408,132.433,713
4599,1624463400,132.43,132.447,132.421,132.449,496
4600,1624463700,132.447,132.473,132.445,132.481,716
4601,1624464000,132.473,132.453,132.441,132.473,477
4602,1624464300,132.453,132.457,132.445,132.463,485
4603,1624464600,132.457,132.497,132.455,132.499,370
4604,1624464900,132.496,132.483,132.477,132.497,479
4605,1624465200,132.483,132.491,132.469,132.494,435
4606,1624465500,132.491,132.473,132.471,132.495,575
4607,1624465800,132.471,132.469,132.461,132.475,525
4608,1624466100,132.469,132.422,132.419,132.473,922
4609,1624466400,132.422,132.445,132.401,132.453,1201
4610,1624466700,132.446,132.41,132.407,132.452,792
4611,1624467000,132.41,132.399,132.394,132.413,656
4612,1624467300,132.399,132.438,132.393,132.438,646
4613,1624467600,132.437,132.403,132.391,132.447,1021
4614,1624467900,132.403,132.401,132.377,132.407,858
4615,1624468200,132.401,132.402,132.399,132.435,908
4616,1624468500,132.402,132.395,132.384,132.409,588
4617,1624468800,132.395,132.405,132.383,132.406,386
4618,1624469100,132.405,132.405,132.395,132.411,576
4619,1624469400,132.405,132.407,132.394,132.413,546
4620,1624469700,132.407,132.41,132.399,132.422,295
4621,1624470000,132.411,132.4,132.396,132.418,157
4622,1624470300,132.4,132.416,132.4,132.423,220
4623,1624470600,132.416,132.428,132.416,132.437,238
4624,1624470900,132.428,132.435,132.419,132.439,388
4625,1624471200,132.435,132.441,132.425,132.447,393
4626,1624471500,132.441,132.429,132.418,132.442,248
4627,1624471800,132.428,132.427,132.421,132.431,402
4628,1624472100,132.427,132.435,132.422,132.441,409
4629,1624472400,132.433,132.439,132.426,132.441,292
4630,1624472700,132.439,132.447,132.437,132.455,552
4631,1624473000,132.447,132.429,132.424,132.451,522
4632,1624473300,132.429,132.427,132.419,132.437,426
4633,1624473600,132.427,132.441,132.427,132.452,377
4634,1624473900,132.441,132.419,132.419,132.444,352
4635,1624474200,132.419,132.398,132.398,132.432,365
4636,1624474500,132.398,132.373,132.369,132.403,425
4637,1624474800,132.373,132.383,132.365,132.383,244
4638,1624475100,132.383,132.359,132.351,132.385,405
4639,1624475400,132.359,132.377,132.359,132.379,537
4640,1624475700,132.377,132.355,132.353,132.382,656
4641,1624476000,132.355,132.353,132.337,132.359,691
4642,1624476300,132.353,132.338,132.336,132.355,559
4643,1624476600,132.338,132.335,132.333,132.348,420
4644,1624476900,132.335,132.339,132.33,132.342,311
4645,1624477200,132.339,132.348,132.333,132.351,484
4646,1624477500,132.347,132.326,132.32,132.347,495
4647,1624477800,132.326,132.323,132.308,132.327,477
4648,1624478100,132.323,132.316,132.292,132.329,799
4649,1624478400,132.316,132.357,132.316,132.361,573
4650,1624478700,132.357,132.343,132.343,132.363,273
4651,1624479000,132.343,132.325,132.321,132.348,284
4652,1624479300,132.325,132.35,132.323,132.351,144
4653,1624479600,132.35,132.349,132.335,132.353,127
4654,1624479900,132.349,132.356,132.343,132.367,135
4655,1624480200,132.356,132.353,132.351,132.361,245
4656,1624480500,132.353,132.353,132.349,132.363,184
4657,1624480800,132.353,132.341,132.341,132.355,136
4658,1624481100,132.341,132.333,132.331,132.361,267
4659,1624481400,132.331,132.355,132.331,132.361,821
4660,1624481700,132.354,132.303,132.303,132.357,437
4661,1624482000,132.303,132.381,132.303,132.433,33
4662,1624482300,132.375,132.34,132.339,132.392,18
4663,1624482600,132.342,132.339,132.331,132.345,405
4664,1624482900,132.341,132.343,132.337,132.357,364
4665,1624483200,132.343,132.342,132.335,132.355,125
4666,1624483500,132.342,132.352,132.331,132.355,323
4667,1624483800,132.351,132.347,132.345,132.363,48
4668,1624484100,132.347,132.348,132.345,132.349,493
4669,1624484400,132.348,132.356,132.346,132.356,20
4670,1624484700,132.356,132.375,132.352,132.375,232
4671,1624485000,132.374,132.364,132.357,132.375,193
4672,1624485300,132.363,132.369,132.349,132.375,801
4673,1624485600,132.369,132.39,132.365,132.401,190
4674,1624485900,132.39,132.387,132.385,132.395,76
4675,1624486200,132.386,132.387,132.386,132.397,85
4676,1624486500,132.386,132.385,132.383,132.391,76
4677,1624486800,132.385,132.413,132.384,132.413,134
4678,1624487100,132.413,132.409,132.407,132.419,467
4679,1624487400,132.409,132.411,132.409,132.413,376
4680,1624487700,132.411,132.386,132.382,132.411,327
4681,1624488000,132.387,132.39,132.378,132.39,388
4682,1624488300,132.39,132.389,132.389,132.391,441
4683,1624488600,132.39,132.387,132.387,132.391,1315
4684,1624488900,132.387,132.399,132.387,132.402,161
4685,1624489200,132.4,132.386,132.377,132.4,268
4686,1624489500,132.385,132.381,132.381,132.387,82
4687,1624489800,132.381,132.383,132.375,132.397,188
4688,1624490100,132.383,132.391,132.381,132.394,252
4689,1624490400,132.391,132.387,132.387,132.405,365
4690,1624490700,132.387,132.387,132.38,132.395,233
4691,1624491000,132.387,132.377,132.371,132.401,289
4692,1624491300,132.377,132.427,132.375,132.43,718
4693,1624491600,132.427,132.425,132.409,132.427,402
4694,1624491900,132.425,132.427,132.387,132.427,339
4695,1624492200,132.427,132.429,132.415,132.431,243
4696,1624492500,132.429,132.436,132.415,132.436,212
4697,1624492800,132.436,132.481,132.414,132.485,1157
4698,1624493100,132.479,132.459,132.451,132.484,665
4699,1624493400,132.459,132.439,132.417,132.471,308
4700,1624493700,132.439,132.454,132.433,132.46,389
4701,1624494000,132.455,132.473,132.447,132.475,393
4702,1624494300,132.473,132.471,132.467,132.503,625
4703,1624494600,132.471,132.479,132.469,132.49,537
4704,1624494900,132.479,132.483,132.472,132.497,453
4705,1624495200,132.484,132.51,132.484,132.515,259
4706,1624495500,132.51,132.529,132.495,132.529,228
4707,1624495800,132.529,132.513,132.485,132.579,1295
4708,1624496100,132.514,132.456,132.447,132.521,1292
4709,1624496400,132.457,132.429,132.411,132.464,796
4710,1624496700,132.429,132.471,132.429,132.484,680
4711,1624497000,132.471,132.437,132.437,132.485,454
4712,1624497300,132.436,132.453,132.422,132.454,573
4713,1624497600,132.453,132.419,132.419,132.463,537
4714,1624497900,132.419,132.421,132.413,132.447,950
4715,1624498200,132.421,132.351,132.351,132.425,997
4716,1624498500,132.35,132.339,132.333,132.359,949
4717,1624498800,132.339,132.369,132.339,132.373,505
4718,1624499100,132.37,132.371,132.339,132.377,611
4719,1624499400,132.371,132.345,132.345,132.377,814
4720,1624499700,132.346,132.357,132.343,132.36,712
4721,1624500000,132.357,132.358,132.345,132.367,552
4722,1624500300,132.358,132.353,132.329,132.365,404
4723,1624500600,132.353,132.337,132.329,132.353,274
4724,1624500900,132.337,132.346,132.329,132.351,340
4725,1624501200,132.346,132.36,132.334,132.361,428
4726,1624501500,132.361,132.385,132.361,132.385,411
4727,1624501800,132.385,132.381,132.378,132.393,359
4728,1624502100,132.381,132.392,132.381,132.411,446
4729,1624502400,132.392,132.397,132.383,132.404,293
4730,1624502700,132.397,132.367,132.367,132.401,336
4731,1624503000,132.367,132.386,132.366,132.396,328
4732,1624503300,132.386,132.405,132.383,132.409,720
4733,1624503600,132.405,132.396,132.388,132.407,339
4734,1624503900,132.396,132.402,132.387,132.403,583
4735,1624504200,132.403,132.395,132.389,132.408,653
4736,1624504500,132.397,132.391,132.389,132.412,766
4737,1624504800,132.391,132.349,132.347,132.395,318
4738,1624505100,132.349,132.355,132.345,132.357,177
4739,1624505400,132.355,132.361,132.349,132.371,183
4740,1624505700,132.361,132.351,132.347,132.365,156
4741,1624506000,132.351,132.345,132.344,132.356,203
4742,1624506300,132.343,132.337,132.335,132.35,305
4743,1624506600,132.337,132.331,132.331,132.349,318
4744,1624506900,132.331,132.351,132.327,132.351,211
4745,1624507200,132.35,132.355,132.346,132.371,310
4746,1624507500,132.355,132.357,132.351,132.359,191
4747,1624507800,132.356,132.355,132.352,132.361,151
4748,1624508100,132.355,132.345,132.345,132.357,249
4749,1624508400,132.345,132.346,132.335,132.349,195
4750,1624508700,132.346,132.359,132.343,132.359,216
4751,1624509000,132.359,132.323,132.323,132.369,483
4752,1624509300,132.323,132.325,132.313,132.333,386
4753,1624509600,132.324,132.331,132.319,132.342,326
4754,1624509900,132.331,132.335,132.329,132.349,261
4755,1624510200,132.335,132.315,132.313,132.337,316
4756,1624510500,132.315,132.319,132.305,132.319,323
4757,1624510800,132.318,132.318,132.307,132.325,177
4758,1624511100,132.318,132.322,132.315,132.322,154
4759,1624511400,132.322,132.262,132.246,132.325,409
4760,1624511700,132.261,132.231,132.231,132.262,214
4761,1624512000,132.231,132.245,132.205,132.248,417
4762,1624512300,132.245,132.203,132.174,132.245,365
4763,1624512600,132.203,132.17,132.139,132.203,785
4764,1624512900,132.171,132.133,132.12,132.185,603
4765,1624513200,132.133,132.141,132.119,132.143,354
4766,1624513500,132.141,132.168,132.138,132.172,405
4767,1624513800,132.167,132.173,132.161,132.195,423
4768,1624514100,132.173,132.175,132.167,132.186,617
4769,1624514400,132.175,132.139,132.129,132.177,992
4770,1624514700,132.139,132.157,132.12,132.159,815
4771,1624515000,132.155,132.169,132.126,132.171,821
4772,1624515300,132.169,132.197,132.167,132.214,559
4773,1624515600,132.197,132.27,132.197,132.281,1012
4774,1624515900,132.27,132.267,132.245,132.287,593
4775,1624516200,132.267,132.255,132.225,132.276,823
4776,1624516500,132.255,132.255,132.248,132.269,540
4777,1624516800,132.255,132.281,132.247,132.289,561
4778,1624517100,132.28,132.279,132.243,132.292,606
4779,1624517400,132.279,132.299,132.263,132.299,566
4780,1624517700,132.301,132.307,132.295,132.333,693
4781,1624518000,132.307,132.315,132.291,132.319,1254
4782,1624518300,132.315,132.365,132.314,132.39,1123
4783,1624518600,132.365,132.339,132.339,132.371,918
4784,1624518900,132.339,132.347,132.328,132.375,921
4785,1624519200,132.345,132.346,132.337,132.369,607
4786,1624519500,132.346,132.345,132.344,132.387,640
4787,1624519800,132.345,132.34,132.327,132.359,499
4788,1624520100,132.34,132.361,132.337,132.363,728
4789,1624520400,132.361,132.341,132.329,132.385,769
4790,1624520700,132.339,132.343,132.336,132.357,681
4791,1624521000,132.343,132.309,132.303,132.343,852
4792,1624521300,132.309,132.308,132.295,132.315,689
4793,1624521600,132.309,132.277,132.263,132.349,1367
4794,1624521900,132.277,132.299,132.277,132.327,1085
4795,1624522200,132.299,132.307,132.293,132.329,634
4796,1624522500,132.307,132.347,132.293,132.355,784
4797,1624522800,132.347,132.328,132.297,132.347,729
4798,1624523100,132.329,132.343,132.301,132.345,655
4799,1624523400,132.343,132.259,132.256,132.35,778
4800,1624523700,132.259,132.223,132.221,132.267,700
4801,1624524000,132.223,132.231,132.189,132.231,791
4802,1624524300,132.231,132.199,132.185,132.242,649
4803,1624524600,132.2,132.253,132.2,132.26,698
4804,1624524900,132.253,132.217,132.209,132.257,587
4805,1624525200,132.217,132.242,132.217,132.259,552
4806,1624525500,132.241,132.229,132.225,132.243,432
4807,1624525800,132.229,132.258,132.227,132.261,547
4808,1624526100,132.258,132.251,132.239,132.268,757
4809,1624526400,132.251,132.269,132.248,132.281,673
4810,1624526700,132.27,132.249,132.249,132.281,377
4811,1624527000,132.249,132.297,132.243,132.299,520
4812,1624527300,132.297,132.331,132.297,132.331,518
4813,1624527600,132.331,132.329,132.303,132.361,382
4814,1624527900,132.331,132.411,132.331,132.411,561
4815,1624528200,132.411,132.419,132.411,132.441,490
4816,1624528500,132.418,132.396,132.396,132.438,668
4817,1624528800,132.396,132.391,132.385,132.421,670
