,from,open,close,min,max,volume
418,1624409100,0.85613,0.85601,0.85595,0.85619,173
419,1624409400,0.85601,0.85599,0.85591,0.85605,206
420,1624409700,0.85599,0.85593,0.85593,0.85604,136
421,1624410000,0.85593,0.85601,0.85589,0.85603,230
422,1624410300,0.85601,0.85611,0.85597,0.85617,211
423,1624410600,0.85612,0.85614,0.856,0.85617,186
424,1624410900,0.85614,0.85621,0.85613,0.85627,144
425,1624411200,0.85621,0.85619,0.85611,0.85623,93
426,1624411500,0.85619,0.85633,0.85619,0.85633,100
427,1624411800,0.85633,0.8561,0.8561,0.85637,174
428,1624412100,0.8561,0.85627,0.8561,0.85627,144
429,1624412400,0.85627,0.85624,0.85619,0.8563,128
430,1624412700,0.85623,0.85639,0.85621,0.85641,89
431,1624413000,0.85639,0.85621,0.85615,0.85645,158
432,1624413300,0.85621,0.85603,0.85601,0.85621,111
433,1624413600,0.85603,0.85603,0.85601,0.85619,129
434,1624413900,0.85603,0.85595,0.85595,0.85611,116
435,1624414200,0.85595,0.85607,0.85594,0.85607,78
436,1624414500,0.85607,0.85593,0.85585,0.85607,119
437,1624414800,0.85593,0.85585,0.85585,0.85596,112
438,1624415100,0.85585,0.85589,0.85583,0.85595,54
439,1624415400,0.85589,0.85577,0.85575,0.85589,46
440,1624415700,0.85577,0.85579,0.85575,0.85585,118
441,1624416000,0.85579,0.85589,0.85564,0.85599,258
442,1624416300,0.8559,0.85609,0.85583,0.85613,199
443,1624416600,0.85609,0.85602,0.85601,0.8562,111
444,1624416900,0.85602,0.85605,0.85602,0.8561,77
445,1624417200,0.85604,0.85599,0.85597,0.85605,99
446,1624417500,0.85599,0.85607,0.85599,0.85609,94
447,1624417800,0.85607,0.85589,0.85589,0.85607,77
448,1624418100,0.85589,0.85583,0.85581,0.85589,58
449,1624418400,0.85583,0.85577,0.85577,0.85583,30
450,1624418700,0.85577,0.85581,0.85575,0.85581,68
451,1624419000,0.85581,0.85583,0.85581,0.85586,87
452,1624419300,0.85583,0.85598,0.85581,0.85598,71
453,1624419600,0.85598,0.856,0.85593,0.85603,40
454,1624419900,0.856,0.85603,0.85594,0.85605,44
455,1624420200,0.85603,0.85599,0.85597,0.85604,54
456,1624420500,0.85599,0.85586,0.85584,0.856,75
457,1624420800,0.85587,0.85587,0.85585,0.8559,34
458,1624421100,0.85587,0.85579,0.85579,0.85587,56
459,1624421400,0.85579,0.85577,0.85573,0.85579,68
460,1624421700,0.85577,0.85577,0.85567,0.85579,86
461,1624422000,0.85577,0.85576,0.85575,0.85579,19
462,1624422300,0.85576,0.85575,0.85573,0.85581,33
463,1624422600,0.85575,0.85575,0.85569,0.85575,30
464,1624422900,0.85575,0.85569,0.85569,0.85575,20
465,1624423200,0.85569,0.85573,0.85569,0.85573,19
466,1624423500,0.85574,0.85572,0.85571,0.85577,45
467,1624423800,0.85572,0.85576,0.85572,0.85577,28
468,1624424100,0.85576,0.85557,0.85556,0.85576,53
469,1624424400,0.85558,0.85554,0.85551,0.85558,43
470,1624424700,0.85554,0.85564,0.8555,0.85567,88
471,1624425000,0.85564,0.85555,0.85554,0.85564,98
472,1624425300,0.85555,0.85552,0.85549,0.85555,68
473,1624425600,0.85552,0.85569,0.85551,0.85569,69
474,1624425900,0.85569,0.85576,0.85569,0.85579,55
475,1624426200,0.85576,0.85564,0.85564,0.85581,53
476,1624426500,0.85564,0.85561,0.85557,0.85565,29
477,1624426800,0.85561,0.85557,0.85556,0.85561,38
478,1624427100,0.85557,0.85553,0.85553,0.85564,60
479,1624427400,0.85554,0.85565,0.85548,0.85567,125
