,from,open,close,min,max,volume
252,1624359300,1.18934,1.18933,1.18922,1.18947,276
253,1624359600,1.18933,1.18949,1.18913,1.18952,362
254,1624359900,1.18949,1.18965,1.18947,1.18988,365
255,1624360200,1.18965,1.18977,1.18953,1.18981,344
256,1624360500,1.18977,1.18967,1.18933,1.18977,395
257,1624360800,1.18967,1.18968,1.18954,1.18981,329
258,1624361100,1.18967,1.18975,1.18961,1.1898,270
259,1624361400,1.18975,1.18963,1.18954,1.18982,249
260,1624361700,1.18962,1.18973,1.18951,1.18988,373
261,1624362000,1.18973,1.18984,1.1897,1.18988,293
262,1624362300,1.18984,1.19023,1.18983,1.19027,350
263,1624362600,1.19024,1.19009,1.18992,1.19025,385
264,1624362900,1.19009,1.18939,1.18929,1.19015,479
265,1624363200,1.18939,1.18943,1.18921,1.18947,498
266,1624363500,1.18943,1.18933,1.1892,1.18967,488
267,1624363800,1.18933,1.18944,1.18929,1.18955,374
268,1624364100,1.18943,1.18963,1.18935,1.18977,365
269,1624364400,1.1896,1.18964,1.18951,1.18972,365
270,1624364700,1.18964,1.18896,1.18893,1.18977,660
271,1624365000,1.18897,1.18875,1.18872,1.18918,609
272,1624365300,1.18875,1.18844,1.18843,1.18878,481
273,1624365600,1.18844,1.18848,1.1882,1.18857,501
274,1624365900,1.18848,1.1887,1.18833,1.18872,400
275,1624366200,1.1887,1.18901,1.18867,1.18924,548
276,1624366500,1.18901,1.1893,1.18899,1.18939,500
277,1624366800,1.18929,1.18963,1.18901,1.18983,872
278,1624367100,1.18964,1.18989,1.18963,1.18999,680
279,1624367400,1.1899,1.19063,1.18987,1.19074,673
280,1624367700,1.19063,1.19057,1.19047,1.19106,838
281,1624368000,1.19057,1.19078,1.19047,1.19093,482
282,1624368300,1.19078,1.19091,1.19073,1.191,464
283,1624368600,1.19091,1.1905,1.19032,1.19095,732
284,1624368900,1.1905,1.1905,1.18993,1.19065,1058
285,1624369200,1.19049,1.19026,1.19022,1.19065,864
286,1624369500,1.19026,1.19019,1.18981,1.19053,878
287,1624369800,1.1902,1.19011,1.18967,1.19077,1048
288,1624370100,1.19011,1.19037,1.18998,1.19047,970
289,1624370400,1.19035,1.19045,1.1898,1.19045,1065
290,1624370700,1.19045,1.19025,1.19021,1.19078,984
291,1624371000,1.19025,1.19053,1.19025,1.19078,628
292,1624371300,1.19053,1.19064,1.19048,1.19082,540
293,1624371600,1.19063,1.19065,1.19059,1.19089,557
294,1624371900,1.19065,1.19062,1.19057,1.19093,606
295,1624372200,1.19063,1.19038,1.19033,1.19101,636
296,1624372500,1.19038,1.19017,1.19017,1.19069,582
297,1624372800,1.19021,1.19047,1.19011,1.1905,448
298,1624373100,1.19046,1.19019,1.19011,1.19064,723
299,1624373400,1.19019,1.19007,1.18975,1.19023,838
300,1624373700,1.19007,1.18993,1.18962,1.19023,941
301,1624374000,1.18992,1.19011,1.18974,1.19036,791
302,1624374300,1.19011,1.19041,1.19011,1.19043,560
303,1624374600,1.19041,1.19077,1.19041,1.19079,764
304,1624374900,1.19077,1.19048,1.19035,1.19079,429
305,1624375200,1.19047,1.19061,1.19037,1.19068,349
306,1624375500,1.19061,1.19031,1.19026,1.19065,229
307,1624375800,1.19028,1.19025,1.19013,1.19038,418
308,1624376100,1.19025,1.19041,1.19008,1.19047,305
309,1624376400,1.19041,1.19063,1.19035,1.19067,265
310,1624376700,1.19063,1.1906,1.19056,1.19069,258
311,1624377000,1.19059,1.19095,1.19059,1.19104,447
312,1624377300,1.19095,1.19102,1.19093,1.19119,381
313,1624377600,1.19102,1.19103,1.19097,1.19111,325
314,1624377900,1.19103,1.19083,1.19082,1.19119,337
315,1624378200,1.19083,1.19091,1.1908,1.19105,423
316,1624378500,1.1909,1.19158,1.19073,1.19165,478
317,1624378800,1.19158,1.19237,1.19153,1.19265,789
318,1624379100,1.19236,1.19292,1.19231,1.19301,627
319,1624379400,1.19291,1.19285,1.19235,1.19291,929
320,1624379700,1.19285,1.19393,1.19282,1.19427,863
321,1624380000,1.19393,1.19341,1.19332,1.19396,752
322,1624380300,1.19341,1.19347,1.19335,1.19372,607
